timestamp,price,amount0_eth,amount1_usdc,volume,volatility,volume_ma,tick_change,time_diff,liquidity_impact,price_change,tick,liquidity
2025-01-23 15:43:15,3.1674042169848553e-09,-0.0001,0.319782,0.0001,0.0,0.0001,0,0.0,177.90157051984,0.0,-195714,562108584583
2025-01-23 15:46:11,2.5123912912929052e-09,-0.001227258843759687,3.460304,0.001227258843759687,0.0,0.0001,-2317,176.0,2183.3127573921124,-0.20679802160378383,-198031,562108584583
2025-01-23 16:31:15,2.442944244925761e-09,-0.001524905480991414,4.299621,0.001524905480991414,0.0,0.0006636294218798436,-280,2704.0,2712.8307996268454,-0.027641811451832407,-198311,562108584583
2025-01-23 20:13:09,2.985526069419054e-09,-0.001549273494544541,4.827497,0.001549273494544541,0.126682571090127,0.0009507214415837003,2006,13314.0,775.3460424137883,0.22210159958430878,-196305,1998170377863
2025-01-23 20:13:43,3.0509748093504667e-09,-0.001,3.136097,0.001,0.21541572367837436,0.0011003594548239105,217,34.0,500.4578243570392,0.02192201253970238,-196088,1998170377863
2025-01-23 20:35:01,2.711383788186991e-09,-0.003359729160583574,10.025,0.003359729160583574,0.17636725361771782,0.0010802875638591283,-1180,1278.0,3633.2929867281164,-0.11130574402735652,-197268,924706367710
2025-01-24 04:42:49,3.2960558438895922e-09,-0.0001,0.330293,0.0001,0.1609803432672279,0.0014601944966465361,1952,29268.0,44.978006623808014,0.21563603730682165,-195316,2223308845952
2025-01-27 19:43:23,3.052516746576452e-09,-0.0003253387157552,0.999496,0.0003253387157552,0.17324221189440944,0.0012658809971256024,-767,313234.0,124.85012005497191,-0.07388803735368328,-196083,2605834224364
2025-01-27 19:45:31,3.010874905165604e-09,-0.000325198309625396,0.985386,0.000325198309625396,0.16199672264479884,0.001148313211954302,-138,128.0,124.79623860369183,-0.013641806046617607,-196221,2605834224364
2025-01-28 18:12:55,3.104983951857884e-09,-0.000630884875123599,1.984669,0.000630884875123599,0.15013592930798111,0.0010568560005844235,308,80844.0,242.10476216213547,0.03125637884550498,-195913,2605834224364
2025-01-28 18:21:23,3.063502431566618e-09,-0.000315702490131332,0.973194,0.000315702490131332,0.14074817853257615,0.0010142588880383409,-134,508.0,121.15217736400128,-0.01335965690465009,-196047,2605834224364
2025-01-29 16:32:27,3.1541301926764892e-09,0.000403885427633416,-1.263546,0.000403885427633416,0.1328457577695643,0.0009507537609558856,291,79864.0,154.99275581584297,0.029583055060128018,-195756,2605834224364
2025-01-30 04:24:07,3.2097277570234913e-09,-0.003,9.624443,0.003,0.12625656636357488,0.0009051813998456798,175,42700.0,0.1374703203881252,0.0176269085138251,-195581,21822892327085479
2025-01-30 08:33:31,3.1907466486594985e-09,-0.003,9.567521,0.003,0.12042211914590704,0.001066321292165243,-59,14964.0,0.1261874244184409,-0.0059136194097641065,-195640,23774159856468098
2025-01-30 14:52:55,3.2697233541617355e-09,-1e-05,0.03268,1e-05,0.11535652355219185,0.0012044411998677256,244,22764.0,0.0003775698538086919,0.024751794547967877,-195396,26485165325372685
2025-01-30 14:57:33,3.2737407250071573e-09,-1e-05,0.032721,1e-05,0.11093728682243206,0.0011248117865432104,12,278.0,0.0003775698538086919,0.00122865772124375,-195384,26485165325372685
2025-01-30 15:19:53,3.263225668019773e-09,-0.0002,0.652319,0.0002,0.10691564096334075,0.0010551360498842598,-32,1340.0,0.006845930741475217,-0.0032119394511186373,-195416,29214435195542509
2025-01-30 16:32:25,3.2679157658232247e-09,-0.0002,0.653256,0.0002,0.10332462630965128,0.0010048339293028327,15,4352.0,0.0056117702390123935,0.001437258185793108,-195401,35639377857921295
2025-01-30 16:44:39,3.2628372257837055e-09,-0.004302988132708224,14.033026,0.004302988132708224,0.10005200445519384,0.0009601209332304531,-16,734.0,0.12073690370977763,-0.0015540608765476829,-195417,35639377857921295
2025-01-30 19:54:51,3.2678900027786605e-09,-0.06137802283949294,200.5,0.06137802283949294,0.09708306987295014,0.0011360613121503358,16,11412.0,2.065398160442476,0.0015485838383315108,-195401,29717283580006562
2025-01-30 19:58:09,3.2703976971469448e-09,-0.03066742082660143,100.25,0.03066742082660143,0.0943533434063206,0.004148159388517466,7,198.0,0.9571937673965538,0.0007673741668636202,-195394,32038884780887095
